role_id,task_rank,masco_task_id,masco_code,task,task_source_level,source,source_page_pdf,source_url,source_retrieved_at
M151111,7,EMASCO_151111_07,151111,"Develop and enforce network operational procedures, standards, and guidelines.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-11,2026-08-29T10:41:52+00:00
M151111,8,EMASCO_151111_08,151111,"Oversee the recruitment, training, and performance management of network engineering staff.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-11,2026-08-29T10:41:52+00:00
M151111,9,EMASCO_151111_09,151111,"Manage budgets, resource allocation, and capacity planning for network infrastructure.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-11,2026-08-29T10:41:52+00:00
M151112,1,EMASCO_151112_01,151112,Identify and pursue new information technology business opportunities and strategic partnerships.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151112,2,EMASCO_151112_02,151112,Develop and implement information technology business plans aligned with organisational objectives.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151112,3,EMASCO_151112_03,151112,Conduct market research to support information technology product development and business strategies.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151112,4,EMASCO_151112_04,151112,Lead solution design based on client requirements and coordinate with technical teams for implementation.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151112,5,EMASCO_151112_05,151112,Negotiate contracts and agreements with clients and business partners.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151112,6,EMASCO_151112_06,151112,Manage client relationships to ensure satisfaction and long-term engagement.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151112,7,EMASCO_151112_07,151112,Monitor information technology industry trends and emerging technologies to identify business opportunities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151112,8,EMASCO_151112_08,151112,Collaborate with cross-functional teams to align business objectives with technology solutions.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-12,2026-08-29T10:41:52+00:00
M151113,1,EMASCO_151113_01,151113,Develop and implement short- and long-term software and application strategies aligned with organisational objectives.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,2,EMASCO_151113_02,151113,"Lead and manage software development and architecture teams, including providing guidance and performance oversight.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,3,EMASCO_151113_03,151113,"Collaborate with stakeholders, cross-functional teams, and vendors to define system requirements and project deliverables.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,4,EMASCO_151113_04,151113,"Ensure adherence to coding standards, security requirements, regulatory compliance, and best practices, including agile methodologies.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,5,EMASCO_151113_05,151113,"Oversee the design and maintenance of scalable, secure, and high-performing system architectures and integrations, including cloud-based solutions.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,6,EMASCO_151113_06,151113,"Manage project timelines, resources, budgets, and quality assurance processes to ensure effective delivery.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,7,EMASCO_151113_07,151113,Monitor system and application performance and recommend improvements to optimise operations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,8,EMASCO_151113_08,151113,"Oversee application platforms, including e-commerce systems, and ensure integration with business processes.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151113,9,EMASCO_151113_09,151113,Evaluate emerging technologies and recommend adoption to enhance organisational capabilities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-13,2026-08-29T10:41:52+00:00
M151118,1,EMASCO_151118_01,151118,"Develop and implement data management strategies, policies, and standards aligned with organisational objectives.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M151118,2,EMASCO_151118_02,151118,"Ensure data integrity, accuracy, consistency, and security across all systems, including compliance with relevant regulations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M151118,3,EMASCO_151118_03,151118,"Monitor and oversee data quality and audit processes, ensuring continuous improvement in data storage, retrieval, and processing practices.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M151118,4,EMASCO_151118_04,151118,"Lead and mentor a team of data engineers, analysts, and staff, providing training and supervision on best practices.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M151118,5,EMASCO_151118_05,151118,"Collaborate with Information Technology (IT), cross-functional teams, and external partners to integrate data solutions and support decision-making.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M151118,6,EMASCO_151118_06,151118,"Implement data governance, privacy, and recovery measures, including documentation, metadata management, and backup procedures.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M151118,7,EMASCO_151118_07,151118,"Evaluate data technologies, recommend strategic improvements, and oversee data-related projects to ensure timely and quality outcomes.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M151118,8,EMASCO_151118_08,151118,"Communicate findings, reports, and recommendations effectively to stakeholders, ensuring clarity and accuracy.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1511-18,2026-08-29T10:41:52+00:00
M161201,1,EMASCO_161201_01,161201,Lead and oversee the development and formulation of phytonutrient-rich products.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161201,2,EMASCO_161201_02,161201,Direct research activities and review scientific findings to guide product innovation and development.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161201,3,EMASCO_161201_03,161201,Ensure compliance with regulatory requirements and market standards through effective governance and quality control.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161201,4,EMASCO_161201_04,161201,"Coordinate with marketing, regulatory, and cross-functional teams to ensure product readiness and successful market introduction.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161201,5,EMASCO_161201_05,161201,"Manage the recruitment, training, performance evaluation, and professional development of staff.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161201,6,EMASCO_161201_06,161201,"Develop, implement, and monitor organisational procedures and policies to support operational efficiency.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161201,7,EMASCO_161201_07,161201,Establish and manage strategic relationships with suppliers and stakeholders to ensure sourcing of high-quality ingredients.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161201,8,EMASCO_161201_08,161201,Oversee the promotion and communication strategies for phytonutrient products and their health benefits.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-01,2026-08-29T10:41:52+00:00
M161202,1,EMASCO_161202_01,161202,Assess the health education needs of individuals and communities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161202,2,EMASCO_161202_02,161202,Develop and implement health education programmes and materials.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161202,3,EMASCO_161202_03,161202,"Create and distribute educational resources such as posters, pamphlets, and digital content.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161202,4,EMASCO_161202_04,161202,"Conduct workshops, seminars, and presentations on health topics.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161202,5,EMASCO_161202_05,161202,Evaluate the effectiveness of health education initiatives.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161202,6,EMASCO_161202_06,161202,Assist individuals in accessing health services and information.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161202,7,EMASCO_161202_07,161202,Collaborate with healthcare providers and community organisations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161202,8,EMASCO_161202_08,161202,Advocate for improved health resources and community wellness programmes through education and outreach activities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-02,2026-08-29T10:41:52+00:00
M161203,1,EMASCO_161203_01,161203,Lead and manage the nursing team to ensure high-quality patient care.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-03,2026-08-29T10:41:52+00:00
M161203,2,EMASCO_161203_02,161203,"Oversee recruitment, training, supervision, and performance evaluation of nursing staff.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-03,2026-08-29T10:41:52+00:00
M161203,3,EMASCO_161203_03,161203,"Develop, implement, and review nursing policies and procedures to ensure legal compliance and quality standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-03,2026-08-29T10:41:52+00:00
M161203,4,EMASCO_161203_04,161203,"Manage staffing levels, duty rosters, and workload allocation across hospital units.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-03,2026-08-29T10:41:52+00:00
M161203,5,EMASCO_161203_05,161203,Coordinate with medical staff and other departments to ensure integrated patient care.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-03,2026-08-29T10:41:52+00:00
M161203,6,EMASCO_161203_06,161203,"Oversee operational performance and service delivery across hospital units, including Outpatient Department (OPD), wards, Intensive Care Unit (ICU), Operating Theatre (OT), and day care services.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1612-03,2026-08-29T10:41:52+00:00
