"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","priority","review_decision","reviewer","review_date","review_notes","masco_source_url","esco_source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","retrieval_evidence_basis","source_d13_mapping_relation","source_d13_mapping_confidence","source_d13_mapping_rationale","source_d13_review_status","source_d13_production_ready"
"M216501","Geospatialist Grade J41","216501","2165","2165.3","geographic information systems specialist","http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa","M216503","216503","Geospatialist Grade J9","https://emasco.mohr.gov.my/masco/2165-03","2020","grade_reversion","high","339","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M216502","Surveyor Grade J41","216502","2165","2165.4","land surveyor","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","M216504","216504","Surveyor Grade J9","https://emasco.mohr.gov.my/masco/2165-04","2020","grade_reversion","high","339","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
"M216503","Cartographer","216503","2165","2165.2","cartographer","http://data.europa.eu/esco/occupation/ad8ab454-b506-46a5-afd3-66bbffd54115","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","http://data.europa.eu/esco/occupation/ad8ab454-b506-46a5-afd3-66bbffd54115","M216501","216501","Cartographer","https://emasco.mohr.gov.my/masco/2165-01","2020","exact_normalized_title","high","339","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False"
"M216507","Surveyor","216507","2165","2165.4","land surveyor","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","M216502","216502","Surveyor","https://emasco.mohr.gov.my/masco/2165-02","2020","exact_normalized_title","high","339","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=339","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
"M216601","Designer Grade B41","216601","2166","2166.9","graphic designer","http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2","broader_proxy","medium","Graphic/poster design; government grade is not art-director seniority.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2","M216603","216603","Designer Grade B9","https://emasco.mohr.gov.my/masco/2166-03","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Graphic/poster design; government grade is not art-director seniority.","assistant_drafted_pending_domain_validation","False"
"M217102","Marine Engineer","217102","2171","2144.1.10","marine engineer","http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","http://data.europa.eu/esco/occupation/c36fc197-1f5b-4563-acd8-6f1d06aa1c03","M217101","217101","Marine Engineer","https://emasco.mohr.gov.my/masco/2171-01","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False"
"M217105","Naval Architect","217105","2171","2144.1.14","naval architect","http://data.europa.eu/esco/occupation/5a58da2b-2fa0-40d4-a9f5-fead48e7de88","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","http://data.europa.eu/esco/occupation/5a58da2b-2fa0-40d4-a9f5-fead48e7de88","M217102","217102","Naval Architect","https://emasco.mohr.gov.my/masco/2171-02","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False"
"M217201","Marine Officer Grade AL41","217201","2172","3115.1.9","marine surveyor","http://data.europa.eu/esco/occupation/384ed128-e86e-4dd8-96ff-b6e6657cb027","partial_proxy","low","Vessel safety inspection/survey is one component; registration, port administration and enforcement are not fully represented.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","http://data.europa.eu/esco/occupation/384ed128-e86e-4dd8-96ff-b6e6657cb027","M217206","217206","Marine Officer Grade AL9","https://emasco.mohr.gov.my/masco/2172-06","2020","grade_reversion","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Vessel safety inspection/survey is one component; registration, port administration and enforcement are not fully represented.","assistant_drafted_pending_domain_validation","False"
"M217203","Hovercraft Pilot","217203","2172","3152.3","maritime pilot","http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777","partial_proxy","low","Marine navigation proxy for hovercraft piloting; craft-specific qualification is absent.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777","M217201","217201","Hovercraft Pilot","https://emasco.mohr.gov.my/masco/2172-01","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Marine navigation proxy for hovercraft piloting; craft-specific qualification is absent.","assistant_drafted_pending_domain_validation","False"
"M217205","Port Captain","217205","2172","4323.11","port coordinator","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8","partial_proxy","low","Port-side vessel and cargo coordination, not command of a ship at sea; port-captain seniority differs.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8","M217202","217202","Port Captain","https://emasco.mohr.gov.my/masco/2172-02","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Port-side vessel and cargo coordination, not command of a ship at sea; port-captain seniority differs.","assistant_drafted_pending_domain_validation","False"
"M217207","Ship Navigator","217207","2172","3152.1","deck officer","http://data.europa.eu/esco/occupation/e3df1f82-3df9-41e5-8487-635e184653d1","broader_proxy","medium","Deck navigation/operations; superintendent rank is not represented.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","http://data.europa.eu/esco/occupation/e3df1f82-3df9-41e5-8487-635e184653d1","M217203","217203","Ship Navigator","https://emasco.mohr.gov.my/masco/2172-03","2020","exact_normalized_title","high","340","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=340","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Deck navigation/operations; superintendent rank is not represented.","assistant_drafted_pending_domain_validation","False"
