role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,masco_version,masco_code_printed,chosen_esco_isco_group,d11_esco_code,d11_esco_comparison_codes,d11_esco_comparison_titles,previous_d13_esco_code,previous_d13_esco_title,previous_d13_mapping_relation,original_pre2020_d13_esco_code,change_type,mapping_method,mapping_authority,title_match_type,title_match_score,score_interpretation,same_four_digit_group,use_in_role_skills,specialty_skills_complete,source_quality_flag,source_current_role_id,masco2020_remap_method,profile_basis,masco_source_url,profile_source_url,esco_source_url,display_case_policy
M212102,Mathematician,212102,2121,2120.5,Mathematician,http://data.europa.eu/esco/occupation/72628f3a-fd49-499a-9741-870b0a1fcef2,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2121-02,2120,2120.5,,,2120.5,Mathematician,close_match,,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M212101,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2121-01,http://data.europa.eu/esco/occupation/72628f3a-fd49-499a-9741-870b0a1fcef2,title_case_with_protected_acronyms_and_product_spellings
M212106,"Statistician, Applied Statistics",212106,2121,2120.6,Statistician,http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,close_match,medium,Applied Statistics is a statistician specialization; statistical analysis and reporting duties support the general ESCO Statistician occupation.,auto_approved_medium_or_high_test_mapping,false,2020,2121-06,2120,2120.6,,,2120.6,Statistician,inherited_test_proxy,,retained_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.653846,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M212102,reviewed_functional_equivalent,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2121-02,http://data.europa.eu/esco/occupation/ac8b3cd1-a127-4e6a-8208-5cfcf7111955,title_case_with_protected_acronyms_and_product_spellings
M212112,Pricing Actuarie,212112,2121,2120.1,Actuarial Consultant,http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,broader_proxy,medium,Pricing/Valuation Actuarie is the printed 2020 spelling. Retain the actuarial-consultant umbrella; pricing versus valuation/reserving specialties are not separately covered. Do not select property valuation or generic product pricing by word overlap.,auto_approved_medium_or_high_test_mapping,false,2020,2121-12,2120,2120.1,,,2120.1,Actuarial Consultant,inherited_test_proxy,,retained_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.722222,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M212103,combined_title_split,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2121-03,http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,title_case_with_protected_acronyms_and_product_spellings
M212113,Valuation Actuarie,212113,2121,2120.1,Actuarial Consultant,http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,broader_proxy,medium,Pricing/Valuation Actuarie is the printed 2020 spelling. Retain the actuarial-consultant umbrella; pricing versus valuation/reserving specialties are not separately covered. Do not select property valuation or generic product pricing by word overlap.,auto_approved_medium_or_high_test_mapping,false,2020,2121-13,2120,2120.1,,,2120.1,Actuarial Consultant,inherited_test_proxy,,retained_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.705882,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M212103,combined_title_split,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2121-03,http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,title_case_with_protected_acronyms_and_product_spellings
M212115,Metrologist,212115,2121,2112.2,Metrologist,http://data.europa.eu/esco/occupation/fa5b9075-3796-4e86-be0a-b5e6d725c25a,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2121-15,2112,2112.2,,,2112.2,Metrologist,close_match,,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M212104,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2121-04,http://data.europa.eu/esco/occupation/fa5b9075-3796-4e86-be0a-b5e6d725c25a,title_case_with_protected_acronyms_and_product_spellings
M213101,Wildlife Officer Grade G41,213101,2131,2133.9,Nature Conservation Officer,http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Wildlife protection and conservation officer duties.,auto_approved_medium_or_high_test_mapping,false,2020,2131-01,2133,2133.9,,,2133.9,Nature Conservation Officer,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.578947,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M213107,grade_reversion,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2131-07,http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319,title_case_with_protected_acronyms_and_product_spellings
M213103,Microbiologist,213103,2131,2131.4.10,Microbiologist,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2131-03,2131,2131.4.10,,,2131.4.10,Microbiologist,close_match,2131.4.10,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M213101,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2131-01,http://data.europa.eu/esco/occupation/a7a74a05-3dd0-46c6-99af-92df8042520c,title_case_with_protected_acronyms_and_product_spellings
M213104,Serologist,213104,2131,2131.6,Immunologist,http://data.europa.eu/esco/occupation/b5d1912e-89c7-4a66-ab96-0dc5f4f6c426,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Serological immunology research; serology specialty is not separately represented.,auto_approved_medium_or_high_test_mapping,false,2020,2131-04,2131,2131.6,,,2131.6,Immunologist,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.636364,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M213102,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2131-02,http://data.europa.eu/esco/occupation/b5d1912e-89c7-4a66-ab96-0dc5f4f6c426,title_case_with_protected_acronyms_and_product_spellings
M213108,Biologist,213108,2131,2131.4,Biologist,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2131-08,2131,2131.4,,,2131.4,Biologist,close_match,2131.4,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M213103,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2131-03,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,title_case_with_protected_acronyms_and_product_spellings
M213117,Cystologist,213117,2131,2269.13.1,Cytotechnologist,http://data.europa.eu/esco/occupation/d117ef65-b253-4f04-bc85-353ef853443a,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Cytological specimen analysis; scientist/technologist qualification scope needs review.,pending_low_confidence_review,false,2020,2131-17,2269,2269.13.1,,,2269.13.1,Cytotechnologist,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.740741,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M213104,title_variant,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2131-04,http://data.europa.eu/esco/occupation/d117ef65-b253-4f04-bc85-353ef853443a,title_case_with_protected_acronyms_and_product_spellings
M213120,Botanist,213120,2131,2131.4.6,Botanist,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2131-20,2131,2131.4.6,,,2131.4.6,Botanist,close_match,2131.4.6,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M213105,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=329,https://emasco.mohr.gov.my/masco/2131-05,http://data.europa.eu/esco/occupation/55f001af-fa48-4c0c-a7e5-fc69babe3d45,title_case_with_protected_acronyms_and_product_spellings
M213151,Ecologist,213151,2131,2133.5,Ecologist,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2131-51,2133,2133.5,,,2133.5,Ecologist,close_match,,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M213106,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=330,https://emasco.mohr.gov.my/masco/2131-06,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,title_case_with_protected_acronyms_and_product_spellings
M213169,Arborist,213169,2131,6112.1,Arboriculturist,http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169,close_match,medium,Arborist is an alternate label of Arboriculturist; tree cultivation and health management fit. The narrower tree-surgery alternative is not chosen automatically.,auto_approved_medium_or_high_test_mapping,false,2020,2131-69,6112,6112.1,,,6112.1,Arboriculturist,inherited_test_proxy,,retained_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M213304,combined_title_split,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=330,https://emasco.mohr.gov.my/masco/2133-04,http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169,title_case_with_protected_acronyms_and_product_spellings
