"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","masco_code_printed","chosen_esco_isco_group","d11_esco_code","d11_esco_comparison_codes","d11_esco_comparison_titles","previous_d13_esco_code","previous_d13_mapping_status","change_type","mapping_status","mapping_method","mapping_authority","title_match_type","title_match_score","score_interpretation","same_four_digit_group","use_in_role_skills","specialty_skills_complete","coverage_note","source_quality_flag","masco_source_url","esco_source_url"
"M221104","Medical Doctor (Obstetrics)","221104","2211","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2211-04","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.54902","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2211-04","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221105","Medical Doctor (Ophthalmology)","221105","2211","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2211-05","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.518519","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2211-05","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221106","Medical Doctor (Psychiatry)","221106","2211","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2211-06","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.54902","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2211-06","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221107","Medical Doctor (Radiology)","221107","2211","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2211-07","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.56","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2211-07","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221108","Medical Doctor (Skin)","221108","2211","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2211-08","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.622222","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2211-08","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221111","Medical Officer Grade UD9, UD10","221111","2211","2211.1","general practitioner","http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6","close_match","medium","General medical practice; public-service grade does not change occupation identity.","assistant_drafted_pending_domain_validation","False","2211-11","2211","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.511628","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2211-11","http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6"
"M221201","Ear, Nose and Throat Specialist","221201","2212","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2212-01","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.491228","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2212-01","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221202","Anaesthetist","221202","2212","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2212-02","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.266667","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2212-02","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221203","Medical Oncologist","221203","2212","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2212-03","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.5","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2212-03","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221204","Psychiatrist","221204","2212","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2212-04","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.466667","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2212-04","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221205","Ophthalmologist","221205","2212","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2212-05","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.428571","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2212-05","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221206","Cardiologist","221206","2212","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2212-06","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.4","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2212-06","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
"M221207","Neurologist","221207","2212","2212.1","specialised doctor","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac","broader_proxy","medium","Specialised medical doctor umbrella; ESCO does not distinguish this clinical specialty. Do not substitute allied-health occupations or treat umbrella skills as specialty-complete.","assistant_drafted_pending_domain_validation","False","2212-07","2212","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.344828","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/2212-07","http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac"
